model,id,MC1,MN1,MN2,point_id,run_key,runtime_s,returncode,xsec_pb,xsec_err_pb,order,xsec_NNLO_NNLL_pb,xsec_NNLO_NNLL_err_pb,status,log
higgsino_N2C1minus_13,mc1_125_mn1_124p7_mn2_125p3,125,124.7,125.3,mc1_125_mn1_124p7_mn2_125p3,higgsino_N2C1minus_13::mc1_125_mn1_124p7_mn2_125p3,21.15,0,0.97166968,0.00068885756,NNLO+NNLL,0.97166968,0.00068885756,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_124p7_mn2_125p3/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_124p6_mn2_125p4,125,124.6,125.4,mc1_125_mn1_124p6_mn2_125p4,higgsino_N2C1minus_13::mc1_125_mn1_124p6_mn2_125p4,20.9,0,0.97022136,0.00068785163,NNLO+NNLL,0.97022136,0.00068785163,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_124p6_mn2_125p4/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_124p5_mn2_125p5,125,124.5,125.5,mc1_125_mn1_124p5_mn2_125p5,higgsino_N2C1minus_13::mc1_125_mn1_124p5_mn2_125p5,20.97,0,0.9687758,0.00068684824,NNLO+NNLL,0.9687758,0.00068684824,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_124p5_mn2_125p5/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_124p25_mn2_125p75,125,124.25,125.75,mc1_125_mn1_124p25_mn2_125p75,higgsino_N2C1minus_13::mc1_125_mn1_124p25_mn2_125p75,20.83,0,0.9651611,0.00068428606,NNLO+NNLL,0.9651611,0.00068428606,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_124p25_mn2_125p75/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_124_mn2_126,125,124,126,mc1_125_mn1_124_mn2_126,higgsino_N2C1minus_13::mc1_125_mn1_124_mn2_126,20.75,0,0.96155952,0.0006816675,NNLO+NNLL,0.96155952,0.0006816675,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_124_mn2_126/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_123p5_mn2_126p5,125,123.5,126.5,mc1_125_mn1_123p5_mn2_126p5,higgsino_N2C1minus_13::mc1_125_mn1_123p5_mn2_126p5,20.82,0,0.95439943,0.00067627904,NNLO+NNLL,0.95439943,0.00067627904,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_123p5_mn2_126p5/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_122p5_mn2_127p5,125,122.5,127.5,mc1_125_mn1_122p5_mn2_127p5,higgsino_N2C1minus_13::mc1_125_mn1_122p5_mn2_127p5,21.11,0,0.94027241,0.00066549356,NNLO+NNLL,0.94027241,0.00066549356,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_122p5_mn2_127p5/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_122_mn2_128,125,122,128,mc1_125_mn1_122_mn2_128,higgsino_N2C1minus_13::mc1_125_mn1_122_mn2_128,25.29,0,0.93330479,0.00066019352,NNLO+NNLL,0.93330479,0.00066019352,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_122_mn2_128/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_121p25_mn2_128p75,125,121.25,128.75,mc1_125_mn1_121p25_mn2_128p75,higgsino_N2C1minus_13::mc1_125_mn1_121p25_mn2_128p75,21.01,0,0.92292776,0.00065244947,NNLO+NNLL,0.92292776,0.00065244947,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_121p25_mn2_128p75/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_120_mn2_130,125,120,130,mc1_125_mn1_120_mn2_130,higgsino_N2C1minus_13::mc1_125_mn1_120_mn2_130,21.34,0,0.90592205,0.00063733389,NNLO+NNLL,0.90592205,0.00063733389,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_120_mn2_130/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_117p5_mn2_132p5,125,117.5,132.5,mc1_125_mn1_117p5_mn2_132p5,higgsino_N2C1minus_13::mc1_125_mn1_117p5_mn2_132p5,21.38,0,0.87297735,0.00061580453,NNLO+NNLL,0.87297735,0.00061580453,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_117p5_mn2_132p5/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_115_mn2_135,125,115,135,mc1_125_mn1_115_mn2_135,higgsino_N2C1minus_13::mc1_125_mn1_115_mn2_135,21.04,0,0.84158788,0.00058918763,NNLO+NNLL,0.84158788,0.00058918763,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_115_mn2_135/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_112p5_mn2_137p5,125,112.5,137.5,mc1_125_mn1_112p5_mn2_137p5,higgsino_N2C1minus_13::mc1_125_mn1_112p5_mn2_137p5,21.31,0,0.81136399,0.00056698146,NNLO+NNLL,0.81136399,0.00056698146,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_112p5_mn2_137p5/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_110_mn2_140,125,110,140,mc1_125_mn1_110_mn2_140,higgsino_N2C1minus_13::mc1_125_mn1_110_mn2_140,21.02,0,0.7824148,0.00054729055,NNLO+NNLL,0.7824148,0.00054729055,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_110_mn2_140/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_105_mn2_145,125,105,145,mc1_125_mn1_105_mn2_145,higgsino_N2C1minus_13::mc1_125_mn1_105_mn2_145,20.82,0,0.72806965,0.0005067167,NNLO+NNLL,0.72806965,0.0005067167,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_105_mn2_145/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_100_mn2_150,125,100,150,mc1_125_mn1_100_mn2_150,higgsino_N2C1minus_13::mc1_125_mn1_100_mn2_150,21.11,0,0.67805515,0.0004696494,NNLO+NNLL,0.67805515,0.0004696494,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_100_mn2_150/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_95_mn2_155,125,95,155,mc1_125_mn1_95_mn2_155,higgsino_N2C1minus_13::mc1_125_mn1_95_mn2_155,21.39,0,0.63197646,0.00043437066,NNLO+NNLL,0.63197646,0.00043437066,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_95_mn2_155/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_90_mn2_160,125,90,160,mc1_125_mn1_90_mn2_160,higgsino_N2C1minus_13::mc1_125_mn1_90_mn2_160,21.37,0,0.58947706,0.00040446125,NNLO+NNLL,0.58947706,0.00040446125,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_90_mn2_160/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_85_mn2_165,125,85,165,mc1_125_mn1_85_mn2_165,higgsino_N2C1minus_13::mc1_125_mn1_85_mn2_165,21.09,0,0.55031595,0.00037568375,NNLO+NNLL,0.55031595,0.00037568375,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_85_mn2_165/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_80_mn2_170,125,80,170,mc1_125_mn1_80_mn2_170,higgsino_N2C1minus_13::mc1_125_mn1_80_mn2_170,20.86,0,0.51414987,0.0003502071,NNLO+NNLL,0.51414987,0.0003502071,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_80_mn2_170/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_75_mn2_175,125,75,175,mc1_125_mn1_75_mn2_175,higgsino_N2C1minus_13::mc1_125_mn1_75_mn2_175,22.02,0,0.48072058,0.00032541628,NNLO+NNLL,0.48072058,0.00032541628,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_75_mn2_175/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_65_mn2_185,125,65,185,mc1_125_mn1_65_mn2_185,higgsino_N2C1minus_13::mc1_125_mn1_65_mn2_185,21.13,0,0.42122423,0.00028401242,NNLO+NNLL,0.42122423,0.00028401242,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_65_mn2_185/resummino.log
higgsino_N2C1minus_13,mc1_125_mn1_55_mn2_195,125,55,195,mc1_125_mn1_55_mn2_195,higgsino_N2C1minus_13::mc1_125_mn1_55_mn2_195,21.21,0,0.37022761,0.00024688307,NNLO+NNLL,0.37022761,0.00024688307,ok,runs/higgsino_N2C1minus_13/mc1_125_mn1_55_mn2_195/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_149p7_mn2_150p3,150,149.7,150.3,mc1_150_mn1_149p7_mn2_150p3,higgsino_N2C1minus_13::mc1_150_mn1_149p7_mn2_150p3,21.33,0,0.49078193,0.00033439492,NNLO+NNLL,0.49078193,0.00033439492,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_149p7_mn2_150p3/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_149p6_mn2_150p4,150,149.6,150.4,mc1_150_mn1_149p6_mn2_150p4,higgsino_N2C1minus_13::mc1_150_mn1_149p6_mn2_150p4,21.06,0,0.49015821,0.00033424164,NNLO+NNLL,0.49015821,0.00033424164,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_149p6_mn2_150p4/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_149p5_mn2_150p5,150,149.5,150.5,mc1_150_mn1_149p5_mn2_150p5,higgsino_N2C1minus_13::mc1_150_mn1_149p5_mn2_150p5,21.41,0,0.48954434,0.00033378656,NNLO+NNLL,0.48954434,0.00033378656,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_149p5_mn2_150p5/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_149p25_mn2_150p75,150,149.25,150.75,mc1_150_mn1_149p25_mn2_150p75,higgsino_N2C1minus_13::mc1_150_mn1_149p25_mn2_150p75,21.25,0,0.48801152,0.00033266077,NNLO+NNLL,0.48801152,0.00033266077,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_149p25_mn2_150p75/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_149_mn2_151,150,149,151,mc1_150_mn1_149_mn2_151,higgsino_N2C1minus_13::mc1_150_mn1_149_mn2_151,21.02,0,0.48647787,0.00033156376,NNLO+NNLL,0.48647787,0.00033156376,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_149_mn2_151/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_148p5_mn2_151p5,150,148.5,151.5,mc1_150_mn1_148p5_mn2_151p5,higgsino_N2C1minus_13::mc1_150_mn1_148p5_mn2_151p5,21.83,0,0.48343495,0.00032939825,NNLO+NNLL,0.48343495,0.00032939825,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_148p5_mn2_151p5/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_147p5_mn2_152p5,150,147.5,152.5,mc1_150_mn1_147p5_mn2_152p5,higgsino_N2C1minus_13::mc1_150_mn1_147p5_mn2_152p5,21.06,0,0.4774366,0.00032481085,NNLO+NNLL,0.4774366,0.00032481085,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_147p5_mn2_152p5/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_147_mn2_153,150,147,153,mc1_150_mn1_147_mn2_153,higgsino_N2C1minus_13::mc1_150_mn1_147_mn2_153,21.03,0,0.47446129,0.00032271999,NNLO+NNLL,0.47446129,0.00032271999,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_147_mn2_153/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_146p25_mn2_153p75,150,146.25,153.75,mc1_150_mn1_146p25_mn2_153p75,higgsino_N2C1minus_13::mc1_150_mn1_146p25_mn2_153p75,21.08,0,0.47004493,0.00031960261,NNLO+NNLL,0.47004493,0.00031960261,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_146p25_mn2_153p75/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_145_mn2_155,150,145,155,mc1_150_mn1_145_mn2_155,higgsino_N2C1minus_13::mc1_150_mn1_145_mn2_155,21.31,0,0.46281014,0.00031364708,NNLO+NNLL,0.46281014,0.00031364708,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_145_mn2_155/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_142p5_mn2_157p5,150,142.5,157.5,mc1_150_mn1_142p5_mn2_157p5,higgsino_N2C1minus_13::mc1_150_mn1_142p5_mn2_157p5,20.91,0,0.44866962,0.00030354056,NNLO+NNLL,0.44866962,0.00030354056,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_142p5_mn2_157p5/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_140_mn2_160,150,140,160,mc1_150_mn1_140_mn2_160,higgsino_N2C1minus_13::mc1_150_mn1_140_mn2_160,21.68,0,0.43501388,0.0002938645,NNLO+NNLL,0.43501388,0.0002938645,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_140_mn2_160/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_137p5_mn2_162p5,150,137.5,162.5,mc1_150_mn1_137p5_mn2_162p5,higgsino_N2C1minus_13::mc1_150_mn1_137p5_mn2_162p5,21.38,0,0.42182923,0.00028439205,NNLO+NNLL,0.42182923,0.00028439205,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_137p5_mn2_162p5/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_135_mn2_165,150,135,165,mc1_150_mn1_135_mn2_165,higgsino_N2C1minus_13::mc1_150_mn1_135_mn2_165,20.93,0,0.40908114,0.00027583946,NNLO+NNLL,0.40908114,0.00027583946,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_135_mn2_165/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_130_mn2_170,150,130,170,mc1_150_mn1_130_mn2_170,higgsino_N2C1minus_13::mc1_150_mn1_130_mn2_170,22.67,0,0.38493624,0.00025772489,NNLO+NNLL,0.38493624,0.00025772489,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_130_mn2_170/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_125_mn2_175,150,125,175,mc1_150_mn1_125_mn2_175,higgsino_N2C1minus_13::mc1_150_mn1_125_mn2_175,21.3,0,0.36237051,0.00024271883,NNLO+NNLL,0.36237051,0.00024271883,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_125_mn2_175/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_120_mn2_180,150,120,180,mc1_150_mn1_120_mn2_180,higgsino_N2C1minus_13::mc1_150_mn1_120_mn2_180,20.75,0,0.34137226,0.00022815745,NNLO+NNLL,0.34137226,0.00022815745,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_120_mn2_180/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_115_mn2_185,150,115,185,mc1_150_mn1_115_mn2_185,higgsino_N2C1minus_13::mc1_150_mn1_115_mn2_185,21.62,0,0.32173513,0.00021371772,NNLO+NNLL,0.32173513,0.00021371772,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_115_mn2_185/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_110_mn2_190,150,110,190,mc1_150_mn1_110_mn2_190,higgsino_N2C1minus_13::mc1_150_mn1_110_mn2_190,21.13,0,0.30337134,0.00020084165,NNLO+NNLL,0.30337134,0.00020084165,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_110_mn2_190/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_105_mn2_195,150,105,195,mc1_150_mn1_105_mn2_195,higgsino_N2C1minus_13::mc1_150_mn1_105_mn2_195,20.99,0,0.28618149,0.00018861288,NNLO+NNLL,0.28618149,0.00018861288,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_105_mn2_195/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_100_mn2_200,150,100,200,mc1_150_mn1_100_mn2_200,higgsino_N2C1minus_13::mc1_150_mn1_100_mn2_200,20.85,0,0.27012492,0.00017807492,NNLO+NNLL,0.27012492,0.00017807492,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_100_mn2_200/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_90_mn2_210,150,90,210,mc1_150_mn1_90_mn2_210,higgsino_N2C1minus_13::mc1_150_mn1_90_mn2_210,21.03,0,0.24103996,0.0001572351,NNLO+NNLL,0.24103996,0.0001572351,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_90_mn2_210/resummino.log
higgsino_N2C1minus_13,mc1_150_mn1_80_mn2_220,150,80,220,mc1_150_mn1_80_mn2_220,higgsino_N2C1minus_13::mc1_150_mn1_80_mn2_220,20.84,0,0.21553207,0.00013963967,NNLO+NNLL,0.21553207,0.00013963967,ok,runs/higgsino_N2C1minus_13/mc1_150_mn1_80_mn2_220/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_174p7_mn2_175p3,175,174.7,175.3,mc1_175_mn1_174p7_mn2_175p3,higgsino_N2C1minus_13::mc1_175_mn1_174p7_mn2_175p3,21.4,0,0.2741653,0.00018084799,NNLO+NNLL,0.2741653,0.00018084799,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_174p7_mn2_175p3/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_174p6_mn2_175p4,175,174.6,175.4,mc1_175_mn1_174p6_mn2_175p4,higgsino_N2C1minus_13::mc1_175_mn1_174p6_mn2_175p4,21.03,0,0.27386745,0.00018109774,NNLO+NNLL,0.27386745,0.00018109774,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_174p6_mn2_175p4/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_174p5_mn2_175p5,175,174.5,175.5,mc1_175_mn1_174p5_mn2_175p5,higgsino_N2C1minus_13::mc1_175_mn1_174p5_mn2_175p5,20.88,0,0.2735695,0.00018089286,NNLO+NNLL,0.2735695,0.00018089286,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_174p5_mn2_175p5/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_174p25_mn2_175p75,175,174.25,175.75,mc1_175_mn1_174p25_mn2_175p75,higgsino_N2C1minus_13::mc1_175_mn1_174p25_mn2_175p75,20.86,0,0.27282651,0.00018038218,NNLO+NNLL,0.27282651,0.00018038218,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_174p25_mn2_175p75/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_174_mn2_176,175,174,176,mc1_175_mn1_174_mn2_176,higgsino_N2C1minus_13::mc1_175_mn1_174_mn2_176,20.89,0,0.27208595,0.00017986679,NNLO+NNLL,0.27208595,0.00017986679,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_174_mn2_176/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_173p5_mn2_176p5,175,173.5,176.5,mc1_175_mn1_173p5_mn2_176p5,higgsino_N2C1minus_13::mc1_175_mn1_173p5_mn2_176p5,21.05,0,0.27061678,0.00017864462,NNLO+NNLL,0.27061678,0.00017864462,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_173p5_mn2_176p5/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_172p5_mn2_177p5,175,172.5,177.5,mc1_175_mn1_172p5_mn2_177p5,higgsino_N2C1minus_13::mc1_175_mn1_172p5_mn2_177p5,20.95,0,0.26769796,0.00017656292,NNLO+NNLL,0.26769796,0.00017656292,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_172p5_mn2_177p5/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_172_mn2_178,175,172,178,mc1_175_mn1_172_mn2_178,higgsino_N2C1minus_13::mc1_175_mn1_172_mn2_178,20.76,0,0.26625416,0.00017554463,NNLO+NNLL,0.26625416,0.00017554463,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_172_mn2_178/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_171p25_mn2_178p75,175,171.25,178.75,mc1_175_mn1_171p25_mn2_178p75,higgsino_N2C1minus_13::mc1_175_mn1_171p25_mn2_178p75,21.25,0,0.26410046,0.00017401938,NNLO+NNLL,0.26410046,0.00017401938,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_171p25_mn2_178p75/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_170_mn2_180,175,170,180,mc1_175_mn1_170_mn2_180,higgsino_N2C1minus_13::mc1_175_mn1_170_mn2_180,21.0,0,0.26054278,0.00017101973,NNLO+NNLL,0.26054278,0.00017101973,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_170_mn2_180/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_167p5_mn2_182p5,175,167.5,182.5,mc1_175_mn1_167p5_mn2_182p5,higgsino_N2C1minus_13::mc1_175_mn1_167p5_mn2_182p5,21.13,0,0.25361589,0.00016623537,NNLO+NNLL,0.25361589,0.00016623537,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_167p5_mn2_182p5/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_165_mn2_185,175,165,185,mc1_175_mn1_165_mn2_185,higgsino_N2C1minus_13::mc1_175_mn1_165_mn2_185,21.0,0,0.24689175,0.00016212582,NNLO+NNLL,0.24689175,0.00016212582,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_165_mn2_185/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_162p5_mn2_187p5,175,162.5,187.5,mc1_175_mn1_162p5_mn2_187p5,higgsino_N2C1minus_13::mc1_175_mn1_162p5_mn2_187p5,25.09,0,0.24037602,0.00015753552,NNLO+NNLL,0.24037602,0.00015753552,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_162p5_mn2_187p5/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_160_mn2_190,175,160,190,mc1_175_mn1_160_mn2_190,higgsino_N2C1minus_13::mc1_175_mn1_160_mn2_190,20.7,0,0.23404993,0.00015310705,NNLO+NNLL,0.23404993,0.00015310705,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_160_mn2_190/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_155_mn2_195,175,155,195,mc1_175_mn1_155_mn2_195,higgsino_N2C1minus_13::mc1_175_mn1_155_mn2_195,21.44,0,0.22193519,0.0001442016,NNLO+NNLL,0.22193519,0.0001442016,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_155_mn2_195/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_150_mn2_200,175,150,200,mc1_175_mn1_150_mn2_200,higgsino_N2C1minus_13::mc1_175_mn1_150_mn2_200,21.02,0,0.21053832,0.00013665711,NNLO+NNLL,0.21053832,0.00013665711,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_150_mn2_200/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_145_mn2_205,175,145,205,mc1_175_mn1_145_mn2_205,higgsino_N2C1minus_13::mc1_175_mn1_145_mn2_205,20.93,0,0.19979185,0.00012932108,NNLO+NNLL,0.19979185,0.00012932108,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_145_mn2_205/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_140_mn2_210,175,140,210,mc1_175_mn1_140_mn2_210,higgsino_N2C1minus_13::mc1_175_mn1_140_mn2_210,20.88,0,0.18965678,0.00012280415,NNLO+NNLL,0.18965678,0.00012280415,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_140_mn2_210/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_135_mn2_215,175,135,215,mc1_175_mn1_135_mn2_215,higgsino_N2C1minus_13::mc1_175_mn1_135_mn2_215,21.01,0,0.18012199,0.00011627313,NNLO+NNLL,0.18012199,0.00011627313,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_135_mn2_215/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_130_mn2_220,175,130,220,mc1_175_mn1_130_mn2_220,higgsino_N2C1minus_13::mc1_175_mn1_130_mn2_220,21.05,0,0.17112236,0.00011013733,NNLO+NNLL,0.17112236,0.00011013733,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_130_mn2_220/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_125_mn2_225,175,125,225,mc1_175_mn1_125_mn2_225,higgsino_N2C1minus_13::mc1_175_mn1_125_mn2_225,20.76,0,0.1626364,0.00010431426,NNLO+NNLL,0.1626364,0.00010431426,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_125_mn2_225/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_115_mn2_235,175,115,235,mc1_175_mn1_115_mn2_235,higgsino_N2C1minus_13::mc1_175_mn1_115_mn2_235,20.8,0,0.14706755,9.3628995e-05,NNLO+NNLL,0.14706755,9.3628995e-05,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_115_mn2_235/resummino.log
higgsino_N2C1minus_13,mc1_175_mn1_105_mn2_245,175,105,245,mc1_175_mn1_105_mn2_245,higgsino_N2C1minus_13::mc1_175_mn1_105_mn2_245,20.91,0,0.13317476,8.4263393e-05,NNLO+NNLL,0.13317476,8.4263393e-05,ok,runs/higgsino_N2C1minus_13/mc1_175_mn1_105_mn2_245/resummino.log
higgsino_N2C1minus_13,mc1_200_mn1_199p7_mn2_200p3,200,199.7,200.3,mc1_200_mn1_199p7_mn2_200p3,higgsino_N2C1minus_13::mc1_200_mn1_199p7_mn2_200p3,21.13,0,0.16443295,0.00010552786,NNLO+NNLL,0.16443295,0.00010552786,ok,runs/higgsino_N2C1minus_13/mc1_200_mn1_199p7_mn2_200p3/resummino.log
higgsino_N2C1minus_13,mc1_200_mn1_199p6_mn2_200p4,200,199.6,200.4,mc1_200_mn1_199p6_mn2_200p4,higgsino_N2C1minus_13::mc1_200_mn1_199p6_mn2_200p4,21.17,0,0.16427449,0.00010542002,NNLO+NNLL,0.16427449,0.00010542002,ok,runs/higgsino_N2C1minus_13/mc1_200_mn1_199p6_mn2_200p4/resummino.log
higgsino_N2C1minus_13,mc1_200_mn1_199p5_mn2_200p5,200,199.5,200.5,mc1_200_mn1_199p5_mn2_200p5,higgsino_N2C1minus_13::mc1_200_mn1_199p5_mn2_200p5,21.09,0,0.16411618,0.00010531242,NNLO+NNLL,0.16411618,0.00010531242,ok,runs/higgsino_N2C1minus_13/mc1_200_mn1_199p5_mn2_200p5/resummino.log
higgsino_N2C1minus_13,mc1_200_mn1_199p25_mn2_200p75,200,199.25,200.75,mc1_200_mn1_199p25_mn2_200p75,higgsino_N2C1minus_13::mc1_200_mn1_199p25_mn2_200p75,20.79,0,0.16372112,0.00010504409,NNLO+NNLL,0.16372112,0.00010504409,ok,runs/higgsino_N2C1minus_13/mc1_200_mn1_199p25_mn2_200p75/resummino.log
higgsino_N2C1minus_13,mc1_200_mn1_199_mn2_201,200,199,201,mc1_200_mn1_199_mn2_201,higgsino_N2C1minus_13::mc1_200_mn1_199_mn2_201,21.11,0,0.16332715,0.00010477633,NNLO+NNLL,0.16332715,0.00010477633,ok,runs/higgsino_N2C1minus_13/mc1_200_mn1_199_mn2_201/resummino.log
higgsino_N2C1minus_13,mc1_200_mn1_198p5_mn2_201p5,200,198.5,201.5,mc1_200_mn1_198p5_mn2_201p5,higgsino_N2C1minus_13::mc1_200_mn1_198p5_mn2_201p5,21.08,0,0.16254226,0.00010424333,NNLO+NNLL,0.16254226,0.00010424333,ok,runs/higgsino_N2C1minus_13/mc1_200_mn1_198p5_mn2_201p5/resummino.log
higgsino_N2C1minus_13,mc1_200_mn1_197p5_mn2_202p5,200,197.5,202.5,mc1_200_mn1_197p5_mn2_202p5,higgsino_N2C1minus_13::mc1_200_mn1_197p5_mn2_202p5,21.12,0,0.16098474,0.0001031895,NNLO+NNLL,0.16098474,0.0001031895,ok,runs/higgsino_N2C1minus_13/mc1_200_mn1_197p5_mn2_202p5/resummino.log
